id_staff,name
1157600,Seth Baron
1157601,Ryan Daly
1157602,Scott Greer
85488,Tim Skousen
979128,Leo Holder
1207433,Janet Shaw
59584,David Petrarca
59587,Eric Hetzel
59589,Harvey White
59586,Brian Campbell
59585,Kwame Nyanning
59591,Alexandra Hooper
91026,Tennyson Bardwell
62577,Stephen R. Brown
62574,Morris Berger
62581,Chuck Speed
62582,Danny Wayne
61247,Brahm Wenger
1216479,Steve Purcell
1301111,Paul Blacknell
1301112,Ernest Riera
1301114,Anna-Louise Day
1379046,Richard Kondal
1400095,Ben Jacques
1437896,Nicola Springall
1437898,John Crossland
1437899,Eren Özkural
1437900,Rainer Antesberger
1437901,Pank Sethi
1210333,Jonathan W.C. Mills
92706,Slash
1149988,Kim Min-Sook
126423,Andrew Green
1143671,Leone Marucci
1211378,Jimmy Holcomb
69225,Q'orianka Kilcher
1406258,Roy Scott MacFarland
1297133,Jay Thames
1285225,Jonathan Walls
1406263,Hugh Keenan
1406267,Carl G. Variste
1406269,Paul A. Nero
1406270,Erik van Haaren
1357338,Erick Jolley
1406275,Martin Quiñones
1406276,Giuliano Fiumani
1406278,Martin Von Wil
1406286,Brandon Baudier
1406289,Kainoa Kilcher
1406292,Amanda Steeley
1324016,D.J. Marini
1324017,Michael Testa
1324020,Carolyn Leone
1040095,Kelly Bowen
1458989,Mary Phillips
1458990,Robert Larriviere
1458991,Tom R. Wilson
933118,Damian Drago
997170,Zeus Morand
1721873,Phil Holman
1721874,Bill Taylor
1721875,Sandi Gunnett
1721876,Daniel Feighery
1721877,Jeff Kim
1721878,Luke Owen
1721879,Jeff Brue
1721880,Harvey Riley
37720,Edmond Lozzi
1481287,Patricia Greer
22414,Mark 'Reg' Wrench
75210,Steve Smith
1364771,Clare Lewins
1392205,Helen Bennitt
1392208,Greg Hobden
1392209,Stuart Luck
1392210,David Brill
1386427,Joseph Krings
1471722,Michael Pruitt-Bruun
1471723,Kate Lingley
1471724,Steph Ching
1471725,Anna-Karin Edelbrock Fogg
27748,"James A. Watson, Jr"
1397714,Rebecca Green
1397716,Carrie Ray
937872,Erik Rommesmo
1099032,Laura D. Smith
1483629,Rich Vreeland
1151493,Joey Ostrander
1483631,Lora Gianino
1483632,Daniel Ross
1435645,Raffaele Apuzzo
1435646,Andrea Marotti
1462037,Diego Panadisi
1462038,Greg Strasz
1483635,Geoff George
1483637,Jax Martin
1082648,Kingsley Amis
63006,Ram John Holder
1379026,Tom Linden
1379027,Tommy Boulding
1379034,Nick Akass
1379040,Melissa Harper
1379043,Adam Cutts
1379045,Lisa Rust
1379047,Sonam Gray
1379048,Ashok Kumar Kumar
1379049,Katie Roehrick
1379052,Leon McFarlane
1379053,Martin Taylor
1379056,Tobin Hughes
1379059,Lizzie Pritchard
1400094,John Ellis Evans
125787,Shahin Sean Solimon
1289701,Evelyn Gabai
1136898,Bill Klages
1376672,Christopher Bond
1410654,Bonnie Burns
1410655,Archer King
108668,Don Handfield
32739,Elizabeth Hayden
116929,Chris Angel
116930,Alex Wright
1031823,Wanda Farian
1044439,Craig Nicholls
1326093,Sherry Starkell 
148168,Jeff Farley
1377019,Joe Leonard
1461136,Carol Miller-White
1461137,Tommie Strawther
1461138,Robin K. Byrd
1093242,Robert Owen
1583072,George R. Niedson
1583073,Jamie Moreno
1518579,Emily Heyman
1583074,Jane Ryder
110701,K. V. Anand
120944,Harris Jayaraj
237647,Subha
237973,Kalpathi S Aghoram
237974,Kalpathi S Ganesh
237975,Kalpathi S Suresh
1115871,S. Sounder Rajan
1439810,Rajeevan
83943,Matthew Grainger
1271980,Peter Burger
84983,Steven Ayromlooi
939493,Phyllis Cedar
64283,Kenn Coplan
80095,Claudia Jurt
159930,Sean Hogan
1320984,Ioana Vasile
1320985,Andre Coutu
27139,Tina Fiorda
552441,Christopher Tate
1379593,Keith Thomson
1398569,Peter F. Woeste
1512986,Grayson Hosie
1513322,Quinn Scott
1515597,Jennifer Kipps
1640714,Kris Casavant
1896704,Mick Rochon
1901649,Gerald Gibbons
1901650,Tyler Page
1901651,Benjamin MacDonald
1901652,Jenn Strom
1901656,Mark Neville
1901670,Georgia Milroy
1901671,Will Rowe
1312962,Dan Hannon
1312963,Scott Sandler
257490,Adam Grossman
132561,Bruce David Eisen
1086967,John Byers
109388,Tim Major
168435,Andy Thompson
1050600,Luke Bryant
1191178,Alain Wildberger
1280379,Felix Coles
1280381,Kim Tizard-Lee
1323676,Si Begg
1323677,Zoe Howerska
1387156,John Pellatt
1396360,Diana Bregman
1396361,Marina Martins
141194,Marc Daniels
1292557,Michel Comte
1316684,Aku Louhimies
51601,Sebastian Niemann
28403,Rainer Matsutani
56920,Nikos Platyrachos
37681,Gerhard Schirlo
995511,Andrew Bowler
11249,Bernd Euscher
1018895,Jan Schomburg
1555692,Marc Comes
1679608,Tobias Wagner
1570402,Oriane Cattiaux
1570403,Jean-Paul Battaggia
230411,Masayuki Kojima
1039437,Ryuta Hourai
1116492,Makoto Isshiki
119386,James K. Shea
550448,Ralph Lucas
1708476,Jim Aupperle
1708480,Stephen Czerkas
1708481,Kelly Lammers
1708482,John O'Verlin
1708483,Kathryn Bushman
1708484,Dorinda Lawless
1293631,Suran Guk
1293639,Jiyeong Sin
1293640,Yeongmi Kim
1285352,Yang Woo-Seok
1294055,DaeSeong Hong
1294056,HyeonSu Jeong
1294057,Park Chan-min
1294058,Park Seung-cheon
1192926,Günter Gräwert
1097857,Yoram Gross
1294423,Sandra Gross
1313489,Graham Sharpe
1498714,Rod Hay
32124,Waltraut Lindenau
32126,Ángel Serrano
32127,Peter Gasper
32121,Manfred R. Köhler
1459243,Kalyn Karnan
1459244,Kathleen Soltysiak
1242831,Sidney Green
1233310,Richard Hills
19532,David Karp
98744,Mark Vadik
1190175,Jim Adams
1190176,Brian Levin
1190177,Marissa Leguizamon
1214800,Lauren MacMullan
1763477,Althea Kaushal
1457344,Mayur Puri
1160206,Carl Waters
149026,Charles Palmer
1155117,Virginia Shaler
12949,Priscilla Presley
23947,Suzette Couture
97056,Phil Penningroth
1341519,Stephanie Johnson
1024431,Millard Webb
153895,Christian McLaughlin
578718,Jared Faber
578726,Kent Richard
578731,Edith Leblanc
118633,Dave O'Brien
1126416,Elia Petridis
1417125,Darren Brandl
1065513,Daryl Bennett
1235862,Jim Guttridge
106956,Ellen Perry
1236255,Cindy Kerber
1685936,Valerie Halman
1685937,Cendra Martel
1685938,Ewen Dickson
1583224,Gerold Schmidt
1685939,Jason van Houten
1685940,Steve Murphy
1583213,Kelsey Smith
1583216,Jess MacGillivray
1685941,Aram Kouyoumdjian
1685943,Melissa Blakey
1685944,Eric Fulford
1685945,Nick Offord
1433087,Brad Hamilton
166556,David Kukoff
564113,Matt Roshkow
102865,James Salisko
102866,Rudy Rupak
102872,Carole Vaillancourt
1052217,Jorge Torregrossa
1179660,Carolina Martínez Urbina
1179661,Isabel Viñuales
1179662,Juan Moreno
1179664,David Monteagudo
1179665,Irene Orts
1179666,Manuel Bonillo
1179667,Diego Moyano
127543,Mandy Branch
1320176,Jeff Fisher
14872,William T. Orr
1218333,Helen Gurley Brown
1419014,Norman Norell
63455,Glenn W. Garland
461363,Daniel Gold
936568,Dan Griffiths
1326111,Dustin J. Cardwell 
1326113,Carrie Grace
1326115,Samuel Bowling 
70556,Ken Olandt
1411115,Paul Bogh
1497762,Chris Neal
127098,Gary Hershberger
1068143,Samuli Valkama
125588,Anna-Leena Härkönen
1574847,Ryan W. Smith
1460659,Andrew Harris
1110075,Michael C. Blundell
1191185,Tanya Lipke
1574850,Brittany Elchuk
1375264,Grizz Salzl
1574853,Will Minsky
1574854,Emmanuelle Rousseau
1574855,Mike Kruper
1574856,Rafael Santos Jr.
1574857,William Higgins
1574858,Heather Paul
1395238,Michael MacDonald
1085851,Marcelo Picchi
1279520,José Joaquim Salles
1475172,Marcia Andrade
1475175,Marcelo Pies
1475176,Annika Hagen
95573,Aron Gaudet
95575,Gita Pullapilly
40465,Natali Barrey
40466,Vincent Pluss
40467,Patrick Lambertz
40469,Andreas Prescher
40472,Mareike Lueg
40473,Hannah Maag
40483,Nicole von Graevenitz
40484,Natalie Lambsdorff
32415,Hendrik Hölzemann
32416,Renate Schmaderer
32417,Sandra Schulte
32418,Michael Mladenovic
32419,Jan S. Kaiser
45871,Martina Hug
68656,Philip Gröning
68664,Michael Busch
72828,Dieter Fahrer
72829,Françoise Gazid
589543,Raimo O. Niemi
593081,Tuija Lehtinen
1289428,Steven Luotto
1076540,Massimo Lo Jacono
1076539,Giacomo Mazzocchi
1424857,Elena De Curtis
1424858,Raul Ranieri
1424859,Aldo Frollini
1111175,Daniel Borgman
1068710,Sophia Olsson
1281091,Fernando Vizcaíno Casas
1125840,John McCauley
1125841,John McCauley
1125842,John McCauley
1125843,Jerry Golding
1188591,Sandy Glieberman
1188592,John Landon
1436717,Marc Vaíllo
1741411,Sergi Bartrolí
1741413,Margalida Obrador
1201070,Julieta Arévalo
1201080,Dario González Valderrama
1201081,Julian Levin
1517863,Katie Green
1517864,Carlye Rubin
1060148,Burnet Hershey
1361209,Stan Rogers
1512753,Daniel Seguin
1103275,Ester Bovard
1564737,David Dolsen
1201676,Katie Yu
1564738,Lucy MacLeod
1564739,Roger Stafeckis
148507,Jules White
1147060,Pete Smith
112993,Hugh Harman
112994,Rudolf Ising
225344,Andrea Monier
1183883,Eddie Alcazar
1183886,Jacob Kindberg
1205753,Caryl Ledner
1073229,Kunio Watanabe
1298473,Toshio Tamikado
1298474,Masaharu Matsumura
1243283,Louis S. Peterson
102964,Raphael Nussbaum
1020358,Richard Reicheg
1474132,Richard P. McCarty
280812,Stina Bergman
495528,Hjalmar Bergman
580664,Helge Lindberg
77043,Judi Brown-Marmel
77045,Robert Hartmann
77046,Steve Kroopnick
77050,Dave Harrison
140244,Manny Rodriguez
299743,Sebastian Maniscalco
553361,Bruce Ryan
1077378,Chris Mazilli
1077379,Ray Moheet
1081071,Kôsuke Gomi
1539832,Yoshiki Miwa
1321443,Jay Cipes
1321444,Ed Palmer
1321445,Harry Geller
1270780,Dan Castle
1390092,Maurice Serein
1445491,Suzanne Girardin
133865,Carl Nystrom
131689,Maxwell Setton
142171,John R. Sloan
1122224,Cari Beauchamp
1263375,Takehiko Kubodera
1263378,Toshirô Matsutake
149493,David Solomon
995190,Kevin Filippini
1106907,Timothy T.P. Robbins
1106908,Croi McNamara
1106910,Mitch Dorf
149961,Anthony Burns
157038,Heath Freeman
1493098,Justin Gilley
1493099,Nicholas Jayanty
1493100,Victor Moyers
105799,Audu Paden
131089,Robert Henke
149119,Andy Fetscher
568716,Martin Thau
1324426,Oliver Thau
1324427,Steven Schwalbe
1324429,Nobel Nobielski
1324431,Dorota Budna
1094276,Rocco Simonelli
1538660,Stacey Tanner
1260586,Matthew Arnold
78874,Wah-Chuen Lam
914288,Paul Palo
1015493,Matt Compton
1318477,Yuet-nam Lau
1440896,Clyde Klotz
139000,Yelena Lanskaya
1086906,Robby Poitevin
1049264,Alfonso Rodríguez
1153764,Jose Miguel Bonetti
1693307,Kendy Yanoreth
1046935,Kim Longinotto
1191443,Kai Parlange Tessman
1191444,Pierre Favreau
1168235,Ifa Isfansyah
89129,Salman Aristo
1261701,John Leach
1524382,Isobel Jean Rankin
1214562,E. Darrell Hallenbeck
112028,George Roy
1238342,Steven Stern
558937,Rokuro Mochizuki
1004581,Masashi Minami
1167938,Hiroshi Yamji
1167939,Kenichi Kamio
1167940,Naoaki Imaizumi
1167941,Kazuhiko Nakamura
35803,Yukiya Sato
1167942,Masaaki Sakurai
1159938,Frank Yerby
1020700,Mandy Stein
964072,Jonathan Del Gatto
224100,Rick Ross
1069720,Mark Maloof
1400679,Thomas Beecher
1400680,Joe Clarke
206485,Ravi Patel
1400681,Kyle Schwarz
1400682,Mike Kieler
1157584,Irvin Willat
1092058,Norman Springer
1402781,Sylvia Ashton-Warner
1122363,Gregg Barson
1122364,Peter Good
1122365,James Ruxin
1122366,Jacques Dupuy
1581377,Anne Head
1581378,Alan Haines
1581379,Alan Allen
1581380,Eileen Bates
583638,Paulo Rocha
1276822,Nuno Bragança
1864905,Carlos Paredes
103362,Jane Burr
1139079,William C. de Mille
116738,Walter Castle
1003210,Neil Monaghan
34204,Karen DeWolf
1203693,Matt Hish
1270363,Stuart Douglass
1174709,Anthony March
1174710,Wray Davis
1174711,Emmanuel Vardi
1174712,John Davisson
1174714,Sergio Manaluang
1174708,Vance Skarstedt
87288,Jonny Gillette
1024820,Mischa Webley
1366075,Jean Margaret Thomas
1485161,Zach Hagen
1485162,Eric Billman
1485163,Kent Daniels
1485164,Kim Donohue
1485165,Jonathan Cranmer
1485166,T.J. Brown
1485170,David Short
1064942,Charles Beahan
158967,Sean Roche
586508,Don W. Kim
1367582,Sam Janney
224974,Andrew Shortell
224975,Lawrence Robinson
591410,Norm Hunter
1152077,Marjorie L. Pfaelzer
32738,Richard Benwick
101174,Jason Wulfsohn
101175,Gordon Render
1203685,Izdore Codron
1203686,Koa Padolsky
1203687,Andreas Poulsson
1203689,Mike Pickering
1203690,Catherine Kukard
1332638,Michael Slater
1332640,Graeme Blem
1406060,Volker Kreinacke
1521083,Akshaii Hariharan
1521084,Raju Hariharan
1521090,Annie Stenhouse
1521092,Melissa Malkasian
1521093,Marcos Santos Diaz
1521098,Liz Trainor
109426,Gao Qunshu
109428,Xiao Yang
127497,Pearry Reginald Teo
232065,Cherelle George
587079,Christopher Ivins
1033103,Carmelo Casalenuovo
1033107,Zhang Chao Seng
1033108,Rosie Sanders
1033110,Adam voigts
1453202,Judie Tallman
1453203,Kelly Phillipson
1453204,Nick Papac
1453205,Anthony Garcia
1453206,Byron Evora
1453207,Kevin Patzelt
1453208,Kamen Jordanov
1453209,Kamen Stoykov
1453210,Ivailo Ivanov
1453211,Georgi Staikov
1453218,Adam L. Taylor
1453220,Rafael Winer
1453222,Jeffrey Chin
1453223,Aviv Surkin
1453225,Beth Multer
1038014,Jean-Pierre Blanc
1183839,James A. Starr
236538,Mara Goyet
1404673,Eric Juhérian
1404674,Mathias Rubin
37653,Jack Hofsiss
146666,Steven Lawson
1058271,Michael Valverde
1332147,Stephen L. Antczak
1338899,Maxwell O. Henry
144304,D.W. Brown
113801,John Cairns
113802,Marcus Warren
986304,Zora DeHorter
1306969,Robert Morris
1034986,Mark Shepherd
1034912,Talaat Captan
25293,Vince Ravine
1305744,Lia Niskanen
1745323,Richard Howard
1876649,Kenneth S. Wiener
1832194,Robert Stover
1876650,Erika Ensign
1876654,Kevin P. Lewis
1876663,Duff Campbell
1876664,Rick Evans
229997,Greg Mauer
1876886,Patti Arpala
1876887,Eric  S. Boland
1876888,Michael L. Colwell
1876890,Spencer McDonald
1569214,Darragh Marmorstein
1876896,Wendy Kutzner
1876897,Kim Ramos Van Hazel
1127734,Harry Lawton
592782,Chris Briant
592783,Michael Lehman
1133230,Thomas Malmonte
1166356,Andrew Geer
152097,Anya Camilleri
570791,Gary Humphreys
1459876,John Lynch
1459877,Andy McGraw
1459884,Adam Shapiro
206993,Louis Choquette
1192893,Biyi Bandele
1192894,Chimamanda Ngozi Adichie
1466670,Ben Onono
1466671,Paul Thomson
554171,Ottavio Alessi
239473,Romolo Guerrieri
21437,Andre Schneider
28586,Frank Christian Marx
1143481,Robert Hasfogel
1143482,Juergen Hirsch
1089147,Per Gunvall
1089148,Eric Whiten
1422735,Courtney Ryley Cooper
209819,Pat Kiely
148557,Uri Barbash
1154881,Benny Barbash
1162668,Eran Preis
20959,"Louis Gossett, Jr."
959467,Gary Gelt
1109210,Dan Redler
1109211,Patrick Whitley
1109212,John Welsman
1106854,Jonathan Brandstein
555666,Judy Pastore
1106855,Stan Sawicki
1106856,Jeremy W. Foil
1106857,Jim Kronzer
1106858,Helene Haviland
1273171,Howard Sheehan
1273172,Vincent X. Flaherty
1273486,Robert J. Donovan
1075756,Denis Brusseaux
1075757,Cédric Melon
142723,Barbara Chain
1580062,Bembi Gusti
1428539,Aghi Narottama
1580065,Gascaro Ramondo
1512596,Gunnar Nimpuno
1580066,Arifin Cu'unk
1580067,Fabrizio Pistone
1196746,Ben Zazove
1300710,Bessie Breuer
559757,James Hacking
559758,James Hacking
254504,Michael A. Hoey
1355371,Dan Cushman
1696906,Jack Marshall
69603,Mauro Paoluzzi
119988,Jean Davis
1525613,Brad Fletcher
592558,Danny Graves
592559,Larry Katz
45280,John Cleland
237019,Kate Summerscale
167842,Neil McKay
1394042,Adam Mervis
1394047,Stacy Frankel
1394048,Lauren Ito
1394053,Robert Jones
1394055,Christophe Lannic
1394057,Jeffrey Silver
1394058,Joel Silver
930998,George Rush
1001546,Brooke Bernard
1001547,Ryan Zacarias
1149910,Wyatt Garfield
1158098,Michael Montes
1168205,Billy Peterson
1321107,Marc Vives
1343936,Lori Krein
1343937,Bart Mangrum
159154,Cyril Coke
1056850,Daniel Zelik Berk
1397833,Darryl Sollerh
26746,Kevan Lind
79387,Andrew Prowse
95060,William L. Nagle
95089,Tony Johnston
228272,Eddie Nicart
1846635,Rod S.M. Confesor
1846636,Ana Maria Dans
1846638,Marilyn Ong
1846639,Paul Schutze
1846641,Toto Castillo
1846642,Armando Raysag
1846644,Jessie Cuneta
1846645,Danny Dominguez
126537,Martin Duffy
1010114,Jennifer Sarja
118197,Claude Panier
118198,Richard Green
118199,Sylvie Perrot
1456921,Ramón Llidó
1456922,Manolita G. Fraile
91028,Daniel J. Wiley
1095729,Gilbert Miller
452384,Nic Hill
583759,Joshua Myers
1166939,Jesse Spencer
1324832,Lori Laube
1324836,Will King
1324837,Jessica Zagrobelny
1324842,Margaret Caragan
1126368,Booey Kober
1126369,Ryan Kravetz
36843,J. Joachim Bartsch
18554,Jutta Hering
108944,Daniel Forman
89779,Dwain Esper
236564,Hildegarde Stadie
1428952,Louis Sonney
1322383,Grant Vetters
1322384,David Kolbowicz
1322385,Chris Charney
1360694,Edmondo Gintili
1527529,Egidio Spugnini
1733903,Gabriella Borini
1733904,Lilletta Bertolucci
1733905,Marina Frassine
1733907,Angela Silighini
1733908,Sergio Spila
97936,James Felix McKenney
237146,Annejet van der Zijl
237149,Pieter Van de Waterbeemd
127920,Maria Peters
552998,D.B. Farmer
230177,Geoffrey Gunn
46294,Christopher Granier-Deferre
1318877,Will Humphris
1318879,Tom Cochrane
61551,Brian Strasmann
1884065,Edward F. Rhine
1740216,Scott Bolon
1740217,Charlotte Gabler
1484102,Dudi Appleton
1220450,Mark Billingham
130270,Peter Bratt
140285,Sydney Macartney
1258004,Robert Benedetti
1690792,Howard Burden
590464,Richard Welsh
1150493,Will Levington Comfort
118311,Matthew Rapf
1894006,Hyman Kaufman
89302,Hugh Masekela
225396,Angus Gibson
225397,Jo Menell
1122266,Jonathan Porath
157839,Morgan Gendel
104710,John Calvert
1384121,Jim Macak
1352464,Louis Natale
103422,Martin Field
1171103,Francis Marion Crawford
1618643,George V. Hobart
928250,Charles E. Whittaker
1386623,Joseph C. Boyle
1064121,Frederick A. Bowen
550535,James Canon
29150,Otto Lehmann
29151,Günther Stapenhorst
29156,Gustl Gotzler
38027,Fritz Stapenhorst
38032,Bessy Becker
50882,Alois Melichar
1001885,Werner K. Praefcke
1001886,Leo Höger
1001887,Erwin Jennewein
1001888,Erich Leistner
1001889,Hermann Meroth
1001890,Else Pankow
1141618,Devon Bowman
1818739,Maury Hoffman
1818740,Walter Broadfoot
1818741,Benny Winkler
365332,Terrence McDonnell
108272,Richard Irving
91766,Todd Britton
91767,Melissa Suber
91769,Kathleen Quaife-Hodge
91770,Dam Chen
91771,Eagle Cheng
91772,Michael Huang
91773,Lea Yang
91774,Michele Brourman
114531,Joseph Millard
1581358,Eileen Welch
103235,James Stevens
1581346,Clive Smith
1568861,Bunty Phillips
1559904,Ronald J. Kahn
1229734,Peter J. Thompson
43794,Bernard Ebbinghouse
1452653,Maggie Pinhorn
106996,Jennifer Jayne
559708,Roy Baker
1649105,James Bawden
1581328,Douglas Webb
1770447,Johnny Greenland
1644283,Harry Woodley
1770450,Nick Rivers
97702,Jeffrey Lynn Ward
104313,John R. Bowey
1694148,Josep Maria Espada
1725685,Rosa Biadiu
1743336,Tom Merchant
1743338,Juan Alberto Jr.
1743339,Josefa Senties
372099,Michael O'Mahony
1152754,Adrian Murray
1425882,Kim Robinson
1540342,Miriam Kim
1540343,Thomas A. Krueger
1540344,Mickey Kirsten
1540350,Pia Cornelius
1468542,Warren Mace
1717230,Budd Friend
1867548,Wayne Hartunian
543841,Coralie Cournil
543843,Hervé Duhamel
543846,Frédéric Fortuny
515867,Giancarlo Volpe
1504488,Jeff Steinberg
932715,Jay DiPietro
932716,Jay DiPietro
1214083,Daniel Truly
1214709,Jule Selbo
1218784,Andrew Dettmann
233360,Nick Stagliano
1009121,Eric Bassett
1098218,Ruston Head
1142353,Brandon Lohstreter
1322010,Dave Quinlan
1331136,Lou DiGiaimo Jr.
1402516,Billy Bamman
1402518,Hector Toro
1402519,Jordan Lewis
1402520,Gerard Brigante
1402524,Nancy Clark
1402526,Emily Marie Palmer
965859,Dan Stoller
1291123,Avi Chesed
587397,Timothy Andrew Edwards
194293,David Stump
1702571,Samuel P. Norton
1065210,Tia Brelis
1380010,Nancy Brelis
94980,Anne Vince
203444,Glen Winter
1356908,Ed McRoberts
1341516,Ian Birkett
1356909,Michael P. Grady
61254,Sierra Laflamme
1116876,Philip Fracassi
1116878,Erin Froese
1116880,Darcy Wild
1116881,Leonardo A. Barragán
1116886,Andrew Gust
562707,Ian Corson
1372828,Roy Sallows
1372829,Don Woodman
132559,Eric Freiser
132560,Pierce Milestone
579062, Mark E. Davidson
947171,Mohit Ramchandani
1315689,Lily Frisco
1315690,Zorineh Hovak
1315691,Rebecca Wachtel
105136,Miguel Morayta
1182593,William Barby Faherty
1182594,Serge Gance
1342870,Timothy Barton
810040,Steve Austin
582619,Elaine J. Constantine 
582620,John Constantine  
582621,Jeff Murphy
967020,Scott Peck
1088578,Brian D. Young
1319520,Christine Gauthier
1319521,Aaron Symonds
1334773,Jenda Cipperley
1516471,Jamie Ramirez
1516472,Amber Moore
25294,Sean Murray
1210419,Shane Mathers
1480955,Rachel Lee Payne Darrow
1518583,Adam D. James
1689391,Bradford R. Youngs
1845299,Elizabeth Jett
1845306,Sherri Pender
1845307,Katie Boyum
1845308,Dalila Droege
1317897,Niko Vilaivongs
1349965,Aaron Bautista
1516532,Alexia Lee
1516523,Lazara Peck
35996,Zee Graham
1349967,Nick Scofield
1840081,Jithu Aravamudhan
1338149,Elisha Drons
1439527,Jonathan Morgan
1516536,Deborah Goldstein
1833926,Markus Hill
1516798,Rebekah Bell
1516799,Elena Rogovsky
1623118,Scott Durdan
1833922,Cynthia Kim
177603,Westbrook Claridge
190954,Alfonse Ruggiero
1212567,George Bloomfield
84063,Joey Dedio
937910,Janet Carrus
937911,Marty Madden
143414,Dick Irving Hyland
199199,David Wilson
936425,Brian T. Jaynes
1029856,Martin Dibner
115053,St. John Legh Clowes
115055,Oswald Mitchell
106149,George Minter
257213,Serge Meynard
932044,Josée Bénabent-Loiseau
124849,Craig Rice
88647,Richard V. Heermance
238636,Christopher R. Watson
930697,Aurora Guerrero
972145,Simone Ling
1056156,Jenna Cedicci
1077340,Ky Chaffin
1077341,Augie Robles
53837,Paul Thomas
107824,Sergey Shnurov
1203162,Valeri Rozhnov
105828,Rafael Jordan
1526042,Corey Allen Jackson
84192,Steven Cahill
1542318,Richard B. Larimore
1542319,Jon Lyga
1542320,Jovko Dogandjiski
1542322,Teodor Tsolov
1542325,Elena Nenkova
1542329,Iliya Vuchkov
1542332,Plamen Soklev
1542336,Svetla Krasteva
22074,Vanessa Evigan
125019,Ken Hannam
1321905,Gil Brealey
1322291,John Dingwall
1021594,Albert Deano
1021595,Nina Saemundsson
1021596,Dolya Goutman
1021597,Barbara Gray
1021598,Devi Dja
1082578,André Cerf
1082579,Pierre Lestringuez
1678839,Edmund Corwin
104052,Theo Angell
1544182,Meg Zeder
1544185,Thomas Woodrow
1034502,Ian Stynes
1544190,Jake Aron
1104802,Joy Saez
230444,Alex Zamm
238872,William Robertson
938415,William Curran
1331037,Matthew C. Blank
1006788,Doug Lodato
226641,Scott Corbett
1344113,Jasper Blystone
96276,Don Malkames
175921,Renny Rye
49963,Alan Bleasdale
1106288,Alison Barnett
231647,Michele Buck
1106289,Paul Pritchard
1106290,Walter McGill
1896778,Richard Rambaut
1192557,Georgina Lightning
1329382,Clayton Condit
1329384,Jill Broadfoot
1329385,David Presto
1399540,Jason Cooper Hall
1399541,Jim Kindt
1399542,Brian L. Riordan
1399543,Zac Bates
1399544,Ken Chastain
1399545,Phil Sauer
1069656,Jesse Marks
1383075,Craig Peterschmidt
1399547,Robin Garland
1399548,Olenka Denysenko
1399553,Michelle R. Hall Shining Elk
1399554,George DeJong
1214563,Henry Slesar
40280,Jean-Pierre Roux
1614607,Lee White
8544,Eric Braeden
107183,Chuck Walker
156332,John Castellanos
939362,Yankie Grant
1048391,Stephen Bowen
1048394,Chase Rees
1048397,Linda Kunkle
1128262,Sam Cable
1128264,Ra-Ana Gilani
1128265,Gudegast Braeden
1128266,Stoeps Langensteiner
1128267,Simon Carmody
1128268,Karl Meek
1419842,John-Thomas Graves
1428576,Rona Lamont
1583171,Terry Mann
1583172,Melody Moss
1583173,Kathleen Rottweiller
1583174,Jennifer Schossow
1583175,Claudia Hollern
1583176,Cheryl G. Smith
1583177,Heather Leigh Jackson
1583178,Janet Jensen
1583180,Christopher Ciborowski
1583181,Andrew Redd
1583182,Bonnie McFerrin
1583183,Abiiba Howell
1495456,Ben Rekhi
1083524,Sam Irvin
1834365,John Rheaume
1184124,Greg Suddeth
1184123,Mark Goldstein
1222477,Peter David
1707411,Nicki Roberts
1834369,Michael Roche
1834370,Brian Ades
1834371,Maggie Cone
1834372,Damian Ion
1834373,Gretchen G. Wieland
1834374,Liz MacDonald
42229,Pat Siciliano
1820908,Louise Demetre
1834376,Adina Miclaus
1834378,Catalina Negru
95112,Joyce Perry
146674,Liz Maccie
582745,Ben Lustig 
201757,R.L. Stine
121053,Lucius O. Croxton
75965,Jason Stephens
227630,Eiichi Kudo
137530,Katsuya Susaki
543780,Ben Hayflick
543781,Ben Hayflick
60616,Harry Basil
202053,Matthew Flynn
2631,Mario Andreacchio
135227,Michael Bourchier
557431,Masaki Izuka
212959,Paul Murphy
87452,Erin Evans
1781414,David Booth
1847261,David Gershenson
420416,Jesper Bergom-Larsson
580704,Hans Renhäll
1462115,Ernst Billgren
125952,Andrei Kavun
125953,Ilya Neretin
1291963,David Harper
1854741,Siegfried H. Gelke
33086,Riccardo Aragno
228911,Thomas Ikimi
115624,David Flores
236472,Jeff Coatney
54632,Ludek Drizhal
548498,Keith J. Duggan
941594,Jennifer Cluff
952083,David Kronemeyer
958157,Massimo Saidel
140371,Scott P. Levy
1066978,Alex Simon
932119,Darren Foldes
932120,Suzi Landolphi
932121,Lori Sebourn-Carhart
932122,Alessandro F. Uzielli
932123,Christopher C. Pearson
351084,Fred Jackman
89670,Stan Laurel
93901,Ray McCarey
131450,Raymond McCarey
137400,Lloyd French
41270,Chuck Bowman
1674705,Vittorio Biseo
212678,Robin Sheppard
1153530,G. W. Berntsen
1153533,"Maj. George E. Andrews U.S.A.F., S.A.C."
1081968,Ogden Nash
1157060,Otto A. Harbach
1721597,Andrea Maggiore
1682754,Loredana Longo
1347152,Ingo Hermes
1153083,Valentino Bompiani
931616,Gaia Romanini
1582094,Enzo Dell'Acqua
240913,Pietro Ceccarelli
1298935,Angelo Vicari
1571354,Renato Fiè
1585428,Maria Luisa Panaro
1625835,Cristina Rocca
1625836,Goffredo Salvatori
1625837,Franco Bassi
1014912,Vittorio Squillante
1632135,Corrado Cristofori
